Timestamp,BTC,BTC_change,ETH,ETH_change,LTC,LTC_change,XRP,XRP_change,SOL,SOL_change
2024-06-07 01:51:04,70771.58,+70771.5800000,3804.93,+3804.9300000,84.37,+84.3700000,0.521,+0.5210000,170.28,+170.2800000
2024-06-07 01:54:43,70772.01,+0.4300000,3804.93,0.0000000,84.42,+0.0500000,0.521,0.0000000,170.39,+0.1100000
2024-06-07 02:02:57,70878.41,0.0000000,3809.78,+2.7100000,84.43,-0.0800000,0.522,0.0000000,170.52,0.0000000
2024-06-07 02:06:58,70894.3,0.0000000,3810.65,+0.8700000,84.43,0.0000000,0.522,0.0000000,170.41,0.0000000
2024-06-07 02:08:54,70894.3,0.0000000,3810.65,0.0000000,84.43,0.0000000,0.522,0.0000000,170.41,0.0000000
2024-06-07 02:10:20,70908.26,+13.9600000,3810.65,0.0000000,84.43,0.0000000,0.522,0.0000000,170.56,+0.1500000
2024-06-07 02:16:03,70866.21,-42.0500000,3809.35,-1.3000000,84.4,-0.0300000,0.522,0.0000000,170.57,+0.0100000
